date;home_team;away_team;home_score;away_score;competition;stadium;city;country;neutral;world_cup;season;avg_temp_c;min_temp_c;max_temp_c;precipitation_mm;snow_depth_mm;avg_wind_dir_deg;avg_wind_speed_kmh;peak_wind_gust_kmh;avg_sea_level_pres_hpa
2011-10-23;New Zealand;France;8;7;2011 Rugby World Cup Final;Eden Park;Auckland;New Zealand;FALSE;TRUE;Spring;13.8;;18.7;0.0;;;;;
2011-10-21;Australia;Wales;21;18;2011 Rugby World Cup bronze final;Eden Park;Auckland;New Zealand;TRUE;TRUE;Spring;15.9;13.0;18.7;0.0;;;;;
2011-10-16;New Zealand;Australia;20;6;2011 Rugby World Cup Semi-final;Eden Park;Auckland;New Zealand;FALSE;TRUE;Spring;12.9;;17.6;0.8;;;;;
2011-10-15;Wales;France;8;9;2011 rugby World Cup Semi-finals;Eden Park;Auckland;New Zealand;TRUE;TRUE;Spring;14.1;9.8;18.7;2.3;;;;;
2011-10-09;New Zealand;Argentina;33;10;2011 Rugby World Cup Quarter-finals;Eden Park;Auckland;New Zealand;FALSE;TRUE;Spring;14.3;8.7;18.0;0.3;;;;;
2011-10-09;South Africa;Australia;9;11;2011 Rugby World Cup Quarter-final;	Wellington Regional Stadium;Wellington;New Zealand;TRUE;TRUE;Spring;8.8;;12.2;0.3;;;;;
2011-10-08;Wales;Ireland;22;10;2011 Rugby World Cup;Regional Stadium;Wellington;New Zealand;TRUE;TRUE;Spring;9.1;;12.8;3.0;;;;;
2011-10-08;France;England;19;12;2011 Rugby World Cup quarter-final;Eden Park;Auckland;New Zealand;TRUE;TRUE;Spring;12.7;;17.1;0.3;;;;;
2011-10-02;Ireland;Italy;36;6;2011 Rugby World Cup;Otago Stadium;Dunedin;New Zealand;TRUE;TRUE;;;;;;;;;;
2011-10-01;England;Scotland;16;12;2011 Rugby World Cup Pool Match;Eden Park;Auckland;New Zealand;TRUE;TRUE;Spring;15.2;9.8;16.8;0.0;;;;;
2011-09-25;Argentina;Scotland;13;12;2011 Rugby World Cup Pool match;Wellington Regional Stadium;Wellington;New Zealand;TRUE;TRUE;Spring;8.1;;12.7;7.9;;;;;
2011-09-24;New Zealand;France;37;17;2011 Rugby World Cup;Eden Park;Auckland;New Zealand;FALSE;TRUE;Spring;13.9;7.9;17.8;0.0;;;;;
2011-09-17;Ireland;Australia;15;6;2011 Rugby World Cup;Eden Park;Auckland;New Zealand;TRUE;TRUE;Spring;11.8;;16.5;2.8;;;;;
2011-09-11;South Africa;Wales;17;16;2011 Rugby World Cup Pool match;Wellington Regional Stadium;Wellington;New Zealand;TRUE;TRUE;Spring;12.5;10.6;15.9;0.0;;;;;
2011-09-11;Australia;Italy;32;6;2011 Rugby World Cup Pool match;North Harbour Stadium;Auckland;New Zealand;TRUE;TRUE;Spring;12.6;;16.4;11.7;;;;;
2011-09-10;England;Argentina;13;9;2011 Rugby World Cup Pool match;Otago Stadium;Dunedin;New Zealand;TRUE;TRUE;;;;;;;;;;
2011-08-27;Ireland;England;9;20;2011 Rugby World Cup Warm-up;Aviva Stadium;Dublin;Ireland;FALSE;FALSE;Summer;12.2;9.3;17.6;2.0;;271.0;26.0;;1012.6
2011-08-27;Australia;New Zealand;25;20;2011 Tri Nations Series;Lang Park;Brisbane;Australia;FALSE;FALSE;Winter;;16.1;20.3;5.2;;;;;
2011-08-20;Ireland;France;22;26;2011 Rugby World Cup warm up;Aviva Stadium;Dublin;Ireland;FALSE;FALSE;Summer;14.5;10.7;18.7;0.0;;204.0;15.0;;1012.8
2011-08-20;South Africa;New Zealand;18;5;2011 Tri Nations Series;Nelson Mandela Bay Stadium;Port Elizabeth;South Africa;FALSE;FALSE;;;;;;;;;;
2011-08-20;Wales;Argentina;28;13;2011 Rugby World Cup warm-up match;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2011-08-20;Scotland;Italy;23;12;2011 Rugby World Cup Warm up;Murrayfield;Edinburgh;Scotland;FALSE;FALSE;Summer;15.2;10.3;20.5;1.0;;236.0;20.3;;
2011-08-13;South Africa;Australia;9;14;2011 Tri Nations Series;Kings Park Stadium;Durban;South Africa;FALSE;FALSE;;;;;;;;;;
2011-08-13;France;Ireland;19;12;2011 Rugby World Cup warm up;Stade Chaban-Delmas;Bordeaux;France;FALSE;FALSE;Summer;22.6;17.3;30.0;0.2;;252.0;6.3;;1013.2
2011-08-13;Wales;England;19;9;2011 Rugby World Cup warm-up;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2011-08-06;New Zealand;Australia;30;14;2011 Tri Nations Series;Eden Park;Auckland;New Zealand;FALSE;FALSE;Winter;14.0;5.7;15.4;0.0;;;;;
2011-08-06;England;Wales;23;19;2011 Rugby World Cup warm-up;Twickenham;London;England;FALSE;FALSE;Summer;16.6;14.3;20.6;0.0;;220.0;15.6;;
2011-08-06;Scotland;Ireland;10;6;2011 Rugby World Cup warm-up tests;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Summer;13.1;9.6;17.0;0.0;;18.0;11.4;;1003.6
2011-07-30;New Zealand;South Africa;40;7;2011 Tri Nations Series;Westpac Stadium;Wellington;New Zealand;FALSE;FALSE;Winter;9.1;;13.2;0.0;;;;;
2011-07-23;Australia;South Africa;39;20;2011 Tri Nations Series;Stadium Australia;Sydney;Australia;FALSE;FALSE;Winter;10.7;9.1;13.9;47.4;;226.0;27.2;;
2011-03-19;Scotland;Italy;21;8;2011 Six Nations Championship;Murrayfield;Edinburgh;Scotland;FALSE;FALSE;Spring;4.5;-1.2;10.7;0.0;;260.0;14.8;;1028.8
2011-03-19;France;Wales;28;9;2011 Six Nations Championship;Stade de France;Paris;France;FALSE;FALSE;Spring;7.5;5.6;9.3;0.0;;19.0;18.3;;1030.1
2011-03-19;Ireland;England;24;8;2011 Six Nations Championship;Aviva Stadium;Dublin;Ireland;FALSE;FALSE;Spring;7.2;3.3;12.5;;;214.0;15.9;;1030.2
2011-03-13;England;Scotland;22;16;2011 Six Nations Championship;Twickenham Stadium;London;England;FALSE;FALSE;Spring;8.8;4.6;10.6;0.3;;248.0;9.8;;1001.3
2011-03-12;Wales;Ireland;19;13;2011 Six Nations Championship;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2011-03-12;Italy;France;22;21;2011 Six Nations Championship;Stadio Flaminio;Rome;Italy;FALSE;FALSE;Spring;9.3;2.8;14.4;0.0;;;;;
2011-02-27;Scotland;Ireland;18;21;2011 Six Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Winter;5.1;0.1;10.2;2.5;;318.0;12.7;;1020.4
2011-02-26;Italy;Wales;16;24;2011 Six Nations;Stadio Flaminio;Rome;Italy;FALSE;FALSE;Winter;4.3;-0.2;14.8;0.0;;;;;
2011-02-26;England;France;17;9;2011 Six Nations Championship;Twickenham;London;England;FALSE;FALSE;Winter;8.6;5.5;10.9;6.1;;268.0;19.8;;1014.1
2011-02-13;Ireland;France;22;25;2011 Six Nations Championship;Aviva Stadium;Dublin;Ireland;FALSE;FALSE;Winter;6.3;1.8;9.3;2.0;;206.0;15.6;;992.9
2011-02-12;England;Italy;59;13;2011 Six Nations Championship;Twickenham;London;England;FALSE;FALSE;Winter;8.4;4.7;11.4;2.8;;239.0;14.6;;1011.1
2011-02-12;Scotland;Wales;6;24;2011 Six Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Winter;4.4;-0.3;7.0;7.9;;158.0;12.5;;1007.3
2011-02-05;France;Scotland;34;21;2011 Six Nations Championship;Stade de France;Saint-Denis;France;FALSE;FALSE;Winter;10.0;8.9;11.0;0.0;;231.0;21.2;;1029.5
2011-02-05;Italy;Ireland;11;13;2011 Six Nations Championship;Stadio Flaminio;Rome;Italy;FALSE;FALSE;Winter;7.8;;16.4;0.0;;;;;
2011-02-04;Wales;England;19;26;2011 Six Nations Championship;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2010-11-28;Ireland;Argentina;29;9;2010 Autumn Internationals;Aviva Stadium;Dublin;Ireland;FALSE;FALSE;Autumn;-4.7;-8.2;-1.6;1.0;41.0;269.0;12.6;;1007.8
2010-11-27;England;South Africa;11;21;2010 Autumn International;Twickenham;London;England;FALSE;FALSE;Autumn;-1.1;-3.1;1.5;0.0;;6.0;7.7;;1004.0
2010-11-27;France;Australia;16;59;2010 Autumn International;Stade de France;Saint-Denis;France;FALSE;FALSE;Autumn;;-1.3;2.3;0.0;;;;;
2010-11-27;Wales;New Zealand;25;37;2010 Autumn International;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2010-11-20;Italy;Australia;14;32;2010 Autumn International;Stadio Artemio Franchi;Florence;Italy;FALSE;FALSE;;;;;;;;;;
2010-11-20;France;Argentina;15;9;2010 Autumn International;Stade de la Mosson;Montpellier;France;FALSE;FALSE;Autumn;11.7;8.5;14.2;0.0;;119.0;25.0;;1009.2
2010-11-20;Ireland;New Zealand;18;38;2010 Autumn International;Aviva Stadium;Dublin;Ireland;FALSE;FALSE;Autumn;7.3;3.3;9.0;0.0;;47.0;16.5;;1015.0
2010-11-20;Scotland;South Africa;21;17;2010 Autumn International;Murrayfield;Edinburgh;Scotland;FALSE;FALSE;Autumn;6.0;3.3;8.5;6.1;;69.0;16.9;;
2010-11-13;Italy;Argentina;16;22;2010 end of year tests;Stadio Marc'Antonio Bentegodi;Verona;Italy;FALSE;FALSE;;;;;;;;;;
2010-11-13;Wales;South Africa;25;29;2010 end-of-year test;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2010-11-13;England;Australia;35;18;2010 Autumn International;Twickenham Stadium;London;England;FALSE;FALSE;Autumn;9.4;8.4;10.4;2.8;;210.0;12.3;;993.6
2010-11-13;Scotland;New Zealand;3;49;2010 end of year rugby tests;Murrayfield;Edinburgh;Scotland;FALSE;FALSE;Autumn;5.4;1.7;7.5;0.0;;266.0;19.9;;984.4
2010-11-06;Ireland;South Africa;21;23;2010 end-of-year test;Aviva Stadium;Dublin;Ireland;FALSE;FALSE;Autumn;5.0;1.7;7.9;3.8;;272.0;16.5;;1017.0
2010-11-06;England;New Zealand;16;26;2010 Autumn International;Twickenham;London;England;FALSE;FALSE;Autumn;9.1;6.2;11.2;6.6;;303.0;8.7;;1015.8
2010-11-06;Wales;Australia;16;25;2010 Autumn International;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2010-10-30;Australia;New Zealand;26;24;2010 Autumn International;Hong Kong Stadium;Hong Kong;Hong Kong;TRUE;FALSE;;;;;;;;;;
2010-09-11;Australia;New Zealand;22;23;2010 Tri Nations Series;Stadium Australia;Sydney;Australia;FALSE;FALSE;Spring;14.1;10.2;18.7;0.0;;233.0;15.6;;
2010-09-04;South Africa;Australia;39;41;2010 Tri Nations Series;Free State Stadium;Bloemfontein;South Africa;FALSE;FALSE;Spring;12.9;-1.4;27.2;;;;5.8;;
2010-08-28;South Africa;Australia;44;31;2010 Tri Nations Series;Loftus Versfeld Stadium;Pretoria;South Africa;FALSE;FALSE;Winter;18.8;11.0;26.6;;;;;;
2010-08-21;South Africa;New Zealand;22;29;2010 Tri Nations Series;FNB Stadium;Johannesburg;South Africa;FALSE;FALSE;;;;;;;;;;
2010-08-07;New Zealand;Australia;20;10;2010 Tri Nations Series;Lancaster Park;Christchurch;New Zealand;FALSE;FALSE;Winter;9.2;2.1;12.8;0.0;;;;;
2010-07-31;Australia;New Zealand;28;49;2010 Tri Nations Series;Docklands Stadium;Melbourne;Australia;FALSE;FALSE;Winter;;10.4;16.0;0.2;;;;;
2010-07-24;Australia;South Africa;30;13;2010 Tri Nations Series;Lang Park;Brisbane;Australia;FALSE;FALSE;Winter;;11.6;21.4;0.0;;;;;
2010-07-17;New Zealand;South Africa;31;17;2010 Tri Nations Series;Westpac Stadium;Wellington;New Zealand;FALSE;FALSE;Winter;9.8;;11.6;6.1;;;;;
2010-07-10;New Zealand;South Africa;32;12;2010 Tri Nations Series;Eden Park;Auckland;New Zealand;FALSE;FALSE;Winter;6.4;;11.5;0.0;;;;;
2010-06-26;Argentina;France;41;13;2010 Summer International;José Amalfitani Stadium;Buenos Aires;Argentina;FALSE;FALSE;Winter;12.5;11.0;18.1;;;107.0;23.3;;
2010-06-26;Australia;Ireland;22;15;2010 Summer International;Lang Park;Brisbane;Australia;FALSE;FALSE;Winter;;12.5;21.3;0.0;;;;;
2010-06-26;South Africa;Italy;55;11;2010 mid-year test;Buffalo City Stadium;East London;South Africa;FALSE;FALSE;;;;;;;;;;
2010-06-26;New Zealand;Wales;29;10;2010 Wales tour of New Zealand;Waikato Stadium;Hamilton;New Zealand;FALSE;FALSE;Summer;27.4;25.7;30.0;0.0;;224.0;21.6;;
2010-06-26;New Zealand;Wales;29;10;2010 Wales tour of New Zealand;Waikato Stadium;Hamilton;New Zealand;FALSE;FALSE;Winter;11.8;;;;;;;;
2010-06-19;Argentina;Scotland;9;13;2010 Scotland tour of Argentina;Estadio José María Minella;Mar del Plata;Argentina;FALSE;FALSE;;;;;;;;;;
2010-06-19;South Africa;Italy;29;13;2010 mid-year test;Johann van Riebeeck Stadium;Witbank;South Africa;FALSE;FALSE;;;;;;;;;;
2010-06-19;New Zealand;Wales;42;9;2010 Wales tour of New Zealand;Carisbrook;Dunedin;New Zealand;FALSE;FALSE;;;;;;;;;;
2010-06-19;Australia;England;20;21;2010 England tour of Australia and New Zealand;Stadium Australia;Sydney;Australia;FALSE;FALSE;Winter;14.3;7.4;19.9;0.0;;296.0;21.6;;
2010-06-12;Argentina;Scotland;16;24;2010 Scotland tour of Argentina;Estadio José Fierro;Tucumán;Argentina;FALSE;FALSE;;;;;;;;;;
2010-06-12;South Africa;France;42;17;2010 mid-year test;Newlands;Cape Town;South Africa;FALSE;FALSE;Winter;12.3;6.6;19.8;;;;;;
2010-06-12;New Zealand;Ireland;66;28;2010 Ireland rugby union tour of New Zealand and Australia;Yarrow Stadium;New Plymouth;New Zealand;FALSE;FALSE;Winter;11.9;;16.6;8.6;;;;;
2010-06-12;Australia;England;27;17;2010 England tour of Australia and New Zealand;Subiaco Oval;Perth;Australia;FALSE;FALSE;Winter;;10.7;22.3;0.0;;;;;
2010-06-05;Wales;South Africa;31;34;2010 mid-year test;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2010-03-20;Ireland;Scotland;20;23;2010 Six Nations Championship;Croke Park;Dublin;Ireland;FALSE;FALSE;Spring;6.7;5.6;12.3;6.1;;351.0;17.5;;
2010-03-20;Wales;Italy;33;10;2010 Six Nations;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2010-03-20;France;England;12;10;2010 Six Nations Championship;Stade de France;Saint-Denis;France;FALSE;FALSE;Spring;;11.5;16.1;15.7;;;;;
2010-03-14;France;Italy;46;20;2010 Six Nations Championship;Stade de France;Saint-Denis;France;FALSE;FALSE;Spring;;2.8;8.8;0.0;;;;;
2010-03-13;Scotland;England;15;15;2010 Six Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Spring;6.5;0.7;12.3;0.0;;275.0;21.8;;1026.1
2010-03-13;Ireland;Wales;27;12;2010 Six Nations Championship;Croke Park;Dublin;Ireland;FALSE;FALSE;Spring;5.6;1.3;9.6;;;292.0;15.3;;1033.0
2010-02-27;England;Ireland;16;20;2010 Six Nations Championship;Twickenham;London;England;FALSE;FALSE;Winter;7.4;4.0;11.1;0.5;;176.0;14.8;;993.1
2010-02-27;Italy;Scotland;16;12;2010 Six Nations Championship;Stadio Flaminio;Rome;Italy;FALSE;FALSE;Winter;10.9;;16.4;;;;;;
2010-02-26;Wales;France;20;26;2010 Six Nations Championship;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2010-02-14;Italy;England;12;17;2010 Six Nations Championship;Stadio Flaminio;Rome;Italy;FALSE;FALSE;Winter;5.9;3.6;9.0;;;;;;
2010-02-13;France;Ireland;33;10;2010 Six Nations Championship;Stade de France;Saint-Denis;France;FALSE;FALSE;Winter;;-4.9;-2.2;0.0;;;;;
2010-02-13;Wales;Scotland;31;24;2010 Six Nations Championship;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2010-02-07;Scotland;France;9;18;2010 Six Nations Championship;Murrayfield;Edinburgh;Scotland;FALSE;FALSE;Winter;4.7;3.3;5.5;2.0;;63.0;11.4;;1026.5
2010-02-06;Ireland;Italy;29;11;2010 Six Nations Championship;Croke Park;Dublin;Ireland;FALSE;FALSE;Winter;4.4;2.3;6.9;1.0;;;9.9;;1016.5
2010-02-06;England;Wales;30;17;2010 Six Nations Championship;Twickenham;London;England;FALSE;FALSE;Winter;5.1;4.1;7.2;0.5;;39.0;12.6;;1013.3
2009-11-28;France;New Zealand;12;39;2009 end of year rugby union tests;Stade Vélodrome;Marseilles;France;FALSE;FALSE;;;;;;;;;;
2009-11-28;Wales;Australia;12;33;2009 Autumn International;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2009-11-28;Scotland;Argentina;6;9;2009 Autumn International;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Autumn;2.7;-1.7;6.2;0.0;;304.0;9.7;;992.1
2009-11-28;Ireland;South Africa;15;10;2009 end-of-year test;Croke Park;Dublin;Ireland;FALSE;FALSE;Autumn;0.5;-0.2;6.5;0.0;;326.0;14.4;;991.0
2009-11-21;Scotland;Australia;9;8;2009 Autumn International;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Autumn;7.9;2.1;12.3;0.8;;173.0;17.5;;1005.1
2009-11-21;Wales;Argentina;33;16;2009 Autumn International;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2009-11-21;Italy;South Africa;10;32;2009 end-of-year test;Stadio Friuli;Udine;Italy;FALSE;FALSE;;;;;;;;;;
2009-11-21;England;New Zealand;6;19;2009 Autumn International;Twickenham;London;England;FALSE;FALSE;Autumn;12.4;6.6;16.1;1.8;;;;;1012.9
2009-11-15;Ireland;Australia;20;20;2009 Autumn International;Croke Park;Dublin;Ireland;FALSE;FALSE;Autumn;9.2;3.2;12.7;0.0;;186.0;18.0;;996.7
2009-11-14;England;Argentina;16;9;2009 Autumn International;Twickenham;London;England;FALSE;FALSE;Autumn;11.7;8.7;15.6;12.7;;204.0;33.6;;993.6
2009-11-14;Italy;New Zealand;6;20;2009 end-of-year internationals;San Siro Stadium;Milan;Italy;FALSE;FALSE;;;;;;;;;;
2009-11-13;France;South Africa;20;13;2009 end of year rugby union tests;Stadium Municipal;Toulouse;France;FALSE;FALSE;Autumn;13.1;7.7;17.0;0.0;;144.0;21.2;;1013.8
2009-11-07;England;Australia;9;18;2009 Autumn International;Twickenham Stadium;London;England;FALSE;FALSE;Autumn;7.7;4.5;11.2;5.6;;225.0;16.1;;994.8
2009-11-07;Wales;New Zealand;12;19;2009 Autumn International;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2009-10-31;New Zealand;Australia;32;19;2009 Autumn International;National Stadium;Tokyo;Japan;TRUE;FALSE;Autumn;18.0;15.6;21.5;0.0;;30.0;8.5;;1023.6
2009-09-19;New Zealand;Australia;33;6;2009 Tri Nations Series;Wellington Regional Stadium;Wellington;New Zealand;FALSE;FALSE;Spring;7.7;;13.2;6.4;;;;;
2009-09-12;New Zealand;South Africa;29;32;2009 Tri Nations Series;Waikato Stadium;Hamilton;New Zealand;FALSE;FALSE;Autumn;26.6;;;0.8;;;;;
2009-09-12;New Zealand;South Africa;29;32;2009 Tri Nations Series;Waikato Stadium;Hamilton;New Zealand;FALSE;FALSE;Spring;15.1;;;;;;;;
2009-09-05;Australia;South Africa;21;6;2009 Tri Nations Series;Lang Park;Brisbane;Australia;FALSE;FALSE;Spring;;16.1;27.3;7.8;;;;;
2009-08-29;Australia;South Africa;25;32;2009 Tri Nations Series;Subiaco Oval;Perth;Australia;FALSE;FALSE;Winter;;4.1;16.4;1.4;;;;;
2009-08-22;Australia;New Zealand;18;19;2009 Tri Nations Series;Stadium Australia;Sydney;Australia;FALSE;FALSE;Winter;16.4;14.0;21.3;0.0;;1.0;20.4;;
2009-08-08;South Africa;Australia;29;17;2009 Tri Nations Series;Newlands Stadium;Cape Town;South Africa;FALSE;FALSE;Winter;14.6;10.0;20.8;0.0;;;11.7;;
2009-08-01;South Africa;New Zealand;31;19;2009 Tri Nations Series;Kings Park Stadium;Durban;South Africa;FALSE;FALSE;;;;;;;;;;
2009-07-25;South Africa;New Zealand;28;19;2009 Tri Nations Series;Free State Stadium;Bloemfontein;South Africa;FALSE;FALSE;Winter;3.2;-7.3;14.1;;;;3.6;;
2009-07-18;New Zealand;Australia;22;16;2009 Tri Nations Series;Eden Park;Auckland;New Zealand;FALSE;FALSE;Winter;12.1;9.7;13.9;15.2;;;;;
2009-06-27;New Zealand;Italy;27;6;2009 mid-year internationals;AMI Stadium;Christchurch;New Zealand;FALSE;FALSE;Winter;0.7;;7.4;0.3;;;;;
2009-06-27;Australia;France;22;6;2009 Summer International;Stadium Australia;Sydney;Australia;FALSE;FALSE;Winter;13.6;9.2;16.4;0.0;;319.0;10.3;;
2009-06-20;New Zealand;France;14;10;2009 mid-year rugby union tests;Westpac Stadium;Wellington;New Zealand;FALSE;FALSE;Winter;9.3;;;1.8;;;;;
2009-06-20;Australia;Italy;34;12;2009 Summer International;Docklands Stadium;Melbourne;Australia;FALSE;FALSE;Winter;;5.4;14.1;0.0;;;;;
2009-06-13;New Zealand;France;22;27;2009 mid-year rugby union tests;Carisbrook;Dunedin;New Zealand;FALSE;FALSE;;;;;;;;;;
2009-06-13;Argentina;England;24;22;2009 Summer International;Padre Ernesto Martearena;Salta;Argentina;FALSE;FALSE;Winter;9.0;0.4;19.4;;;;5.1;;
2009-06-13;Australia;Italy;31;8;2009 Summer International;Canberra Stadium;Canberra;Australia;FALSE;FALSE;Winter;3.8;1.0;11.5;0.0;;;7.8;;
2009-06-06;England;Argentina;37;15;2009 Summer International;Old Trafford;Manchester;England;FALSE;FALSE;;;;;;;;;;
2009-03-21;Italy;France;8;50;2009 Six Nations Championship;Stadio Flaminio;Rome;Italy;FALSE;FALSE;Spring;6.3;2.6;10.6;0.0;;;;;
2009-03-21;England;Scotland;26;12;2009 Six Nations Championship;Twickenham Stadium;London;England;FALSE;FALSE;Spring;8.2;0.7;15.6;0.0;;307.0;9.3;;1030.4
2009-03-21;Wales;Ireland;15;17;2009 Six Nations Championship;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2009-03-15;England;France;34;10;2009 Six Nations Championship;Twickenham;London;England;FALSE;FALSE;Spring;9.7;2.9;14.7;0.0;;303.0;8.5;;1030.4
2009-03-14;Italy;Wales;15;20;2009 Six Nations;Stadio Flaminio;Rome;Italy;FALSE;FALSE;Spring;10.4;3.2;16.4;0.0;;;;;
2009-03-14;Scotland;Ireland;15;22;2009 Six Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Spring;9.4;7.4;11.7;1.0;;257.0;33.2;;1006.6
2009-02-28;Scotland;Italy;26;6;2009 Six Nations Championship;Murrayfield;Edinburgh;Scotland;FALSE;FALSE;Winter;8.0;5.7;10.3;0.0;;247.0;19.2;;
2009-02-28;Ireland;England;14;13;2009 Six Nations Championship;Croke Park;Dublin;Ireland;FALSE;FALSE;Winter;8.4;7.5;11.9;;;195.0;19.8;;1009.5
2009-02-27;France;Wales;21;16;2009 Six Nations Championship;Stade de France;Paris;France;FALSE;FALSE;Winter;4.3;0.6;7.7;0.0;;247.0;8.0;;1023.7
2009-02-15;Italy;Ireland;9;38;2009 Six Nations Championship;Stadio Flaminio;Rome;Italy;FALSE;FALSE;Winter;3.7;-1.0;9.6;0.0;;;;;
2009-02-14;Wales;England;23;15;2009 Six Nations Championship;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2009-02-14;France;Scotland;22;13;2009 Six Nations Championship;Stade de France;Saint-Denis;France;FALSE;FALSE;Winter;1.3;-0.8;4.4;0.0;;;12.1;;1027.5
2009-02-08;Scotland;Wales;13;26;2009 Six Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Winter;-1.4;-5.7;1.3;0.8;;;10.3;;999.3
2009-02-07;Ireland;France;30;21;2009 Six Nations Championship;Croke Park;Dublin;Ireland;FALSE;FALSE;Winter;0.4;-1.7;4.8;0.0;10.0;294.0;22.1;;1002.2
2009-02-07;England;Italy;36;11;2009 Six Nations Championship;Twickenham;London;England;FALSE;FALSE;Winter;1.2;-3.2;4.3;9.1;;;;;996.7
2008-11-29;Wales;Australia;21;18;2008 Autumn International;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2008-11-29;England;New Zealand;6;32;2008 Autumn International;Twickenham;London;England;FALSE;FALSE;Autumn;2.9;0.0;4.5;0.3;;16.0;10.5;;994.2
2008-11-22;France;Australia;13;18;2008 Autumn International;Stade de France;Saint-Denis;France;FALSE;FALSE;Autumn;4.4;1.9;7.1;0.0;;313.0;17.6;;1015.6
2008-11-22;Wales;New Zealand;9;29;2008 Autumn International;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2008-11-22;England;South Africa;6;42;2008 Autumn International;Twickenham;London;England;FALSE;FALSE;Autumn;4.2;-1.1;6.4;0.5;;318.0;13.5;;1017.1
2008-11-22;Ireland;Argentina;17;3;2008 Autumn Internationals;Croke Park;Dublin;Ireland;FALSE;FALSE;Autumn;6.4;5.1;7.3;0.3;;301.0;19.5;;1021.7
2008-11-15;England;Australia;14;28;2008 Autumn International;Twickenham Stadium;London;England;FALSE;FALSE;Autumn;12.8;0.0;14.3;0.0;20.0;251.0;21.2;;1026.7
2008-11-15;Italy;Argentina;14;22;2008 end of year tests;Stadio Olimpico;Turin;Italy;FALSE;FALSE;Autumn;10.2;8.0;13.2;0.0;;;5.9;;
2008-11-15;Scotland;South Africa;10;14;2008 Autumn International;Murrayfield;Edinburgh;Scotland;FALSE;FALSE;Autumn;9.4;0.0;11.8;0.5;;265.0;29.3;;1015.9
2008-11-15;Ireland;New Zealand;3;22;2008 Autumn International;Croke Park;Dublin;Ireland;FALSE;FALSE;Autumn;11.1;10.7;12.1;1.0;;251.0;18.3;;1024.4
2008-11-08;Scotland;New Zealand;6;32;2008 end of year rugby tests;Murrayfield;Edinburgh;Scotland;FALSE;FALSE;Autumn;9.2;0.0;10.5;1.5;;176.0;22.4;;995.5
